true_label,pred_set,pred_set_names,set_size,cloud_coverage
10,"[9, 10, 18]","['Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",3,0.137
16,"[16, 20, 22]","['Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",3,0.0429
14,[14],['Liquefied gas ship'],1,0.3707
2,"[0, 2, 4, 11, 14, 15, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Fishing boat', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser']",8,0.0376
16,[16],['Landing craft'],1,0.0386
2,[2],['Submarine'],1,0.0525
0,"[0, 1, 5, 8, 10, 17, 21]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Hovercraft', 'Oil tanker', 'Frigate', 'Amphibious assault ship']",7,0.0885
8,"[0, 5, 8, 9, 10, 11]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",6,0.4481
20,[20],['Tarawa-class amphibious assault ship'],1,0.0305
12,"[3, 10, 12, 16, 17, 18, 19, 21]","['Medical ship', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",8,0.2661
12,"[1, 2, 7, 9, 10, 12, 14, 15, 16, 17, 19, 20, 21]","['Aircraft carrier', 'Submarine', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",13,0.5752
20,"[1, 10, 16, 20, 21, 22]","['Aircraft carrier', 'Oil tanker', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",6,0.1753
0,"[0, 4]","['Non-ship', 'Combat boat']",2,0.2659
14,[14],['Liquefied gas ship'],1,0.1586
22,[22],['Command ship'],1,0.2198
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0861
1,[1],['Aircraft carrier'],1,0.0654
9,"[0, 8, 9, 10, 11, 14, 15]","['Non-ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Barge']",7,0.3152
0,"[0, 5, 9, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",4,0.397
12,"[1, 12, 17, 19]","['Aircraft carrier', 'Destroyer', 'Frigate', 'Cruiser']",4,0.1717
15,"[0, 4, 5, 9, 13, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship', 'Liquefied gas ship', 'Barge']",7,0.4038
12,[12],['Destroyer'],1,0.0691
0,[0],['Non-ship'],1,0.0924
3,[3],['Medical ship'],1,0.0456
10,[10],['Oil tanker'],1,0.0324
2,"[0, 1, 2, 7, 9, 10, 12, 14, 15, 17, 19, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Amphibious assault ship']",12,0.5785
17,"[0, 5, 9, 10, 12, 17]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate']",6,0.1599
9,"[0, 6, 9, 10, 15, 18]","['Non-ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Barge', 'Amphibious transport dock']",6,0.0889
2,"[2, 17, 19]","['Submarine', 'Frigate', 'Cruiser']",3,0.021
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.4256
14,"[11, 14, 15]","['Fishing boat', 'Liquefied gas ship', 'Barge']",3,0.4146
18,"[1, 19, 21]","['Aircraft carrier', 'Cruiser', 'Amphibious assault ship']",3,0.6571
6,[6],['Container ship'],1,0.4352
9,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.0538
16,"[16, 18]","['Landing craft', 'Amphibious transport dock']",2,0.1228
18,"[1, 2, 12, 16, 17, 18, 19, 21]","['Aircraft carrier', 'Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",8,0.3376
11,"[0, 4, 5, 8, 9, 10, 11, 13, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",10,0.5125
15,[15],['Barge'],1,0.0397
0,"[0, 5, 9, 10, 11, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",6,0.5933
0,[0],['Non-ship'],1,0.0279
15,[15],['Barge'],1,0.0893
19,"[17, 19]","['Frigate', 'Cruiser']",2,0.105
9,"[9, 10, 12, 18, 22]","['Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Command ship']",5,0.0939
5,"[5, 9, 10, 11, 13, 15]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",6,0.3518
21,[21],['Amphibious assault ship'],1,0.113
22,"[1, 12, 17, 19, 21]","['Aircraft carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",5,0.5644
10,"[0, 2, 5, 9, 13, 15]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship', 'Barge']",6,0.5584
10,[10],['Oil tanker'],1,0.0678
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0673
0,"[0, 5, 11, 13]","['Non-ship', 'Auxiliary ship', 'Fishing boat', 'Passenger ship']",4,0.1039
5,"[0, 4, 5, 8, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Passenger ship', 'Liquefied gas ship']",6,0.1185
16,"[1, 6, 7, 10, 15, 19, 21]","['Aircraft carrier', 'Container ship', 'Car carrier', 'Oil tanker', 'Barge', 'Cruiser', 'Amphibious assault ship']",7,0.418
12,[12],['Destroyer'],1,0.0392
12,"[5, 9, 10, 18]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",4,0.0374
7,"[0, 7, 8, 10, 18, 22]","['Non-ship', 'Car carrier', 'Hovercraft', 'Oil tanker', 'Amphibious transport dock', 'Command ship']",6,0.2898
12,"[5, 9, 10, 18]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",4,0.1268
9,"[5, 9, 10, 11, 13, 15]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",6,0.0834
19,"[5, 10, 12, 18, 22]","['Auxiliary ship', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Command ship']",5,0.3193
21,"[19, 21]","['Cruiser', 'Amphibious assault ship']",2,0.5494
21,[21],['Amphibious assault ship'],1,0.66
2,[2],['Submarine'],1,0.1165
18,"[1, 2, 12, 14, 15, 16, 17, 19]","['Aircraft carrier', 'Submarine', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser']",8,0.5324
12,"[10, 12, 17, 19]","['Oil tanker', 'Destroyer', 'Frigate', 'Cruiser']",4,0.4417
20,"[0, 2, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",16,0.5735
2,"[0, 2, 5, 8, 9, 10, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",7,0.4199
1,"[1, 2, 10, 15]","['Aircraft carrier', 'Submarine', 'Oil tanker', 'Barge']",4,0.1175
1,[1],['Aircraft carrier'],1,0.0413
16,[16],['Landing craft'],1,0.1253
10,"[0, 5, 6, 8, 9, 10, 13, 15, 17]","['Non-ship', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Barge', 'Frigate']",9,0.6518
5,"[0, 5, 9, 18]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Amphibious transport dock']",4,0.0738
17,"[0, 1, 3, 7, 10, 17, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Medical ship', 'Car carrier', 'Oil tanker', 'Frigate', 'Cruiser', 'Amphibious assault ship', 'Command ship']",9,0.2308
4,"[4, 5, 11]","['Combat boat', 'Auxiliary ship', 'Fishing boat']",3,0.056
9,[0],['Non-ship'],1,0.0948
19,[19],['Cruiser'],1,0.1152
12,"[12, 17, 19, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Command ship']",4,0.2858
20,[20],['Tarawa-class amphibious assault ship'],1,0.1108
12,[12],['Destroyer'],1,0.0715
18,"[16, 18]","['Landing craft', 'Amphibious transport dock']",2,0.0744
12,"[1, 10, 12, 17, 19, 21]","['Aircraft carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",6,0.2565
17,"[12, 15, 17, 19]","['Destroyer', 'Barge', 'Frigate', 'Cruiser']",4,0.0798
22,"[3, 10, 18, 22]","['Medical ship', 'Oil tanker', 'Amphibious transport dock', 'Command ship']",4,0.0832
2,[2],['Submarine'],1,0.0414
5,"[0, 4, 5, 8, 9, 10, 13, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Liquefied gas ship', 'Barge']",9,0.3436
14,[14],['Liquefied gas ship'],1,0.1327
12,"[12, 18, 22]","['Destroyer', 'Amphibious transport dock', 'Command ship']",3,0.0969
8,"[5, 8, 13, 14]","['Auxiliary ship', 'Hovercraft', 'Passenger ship', 'Liquefied gas ship']",4,0.1811
2,[2],['Submarine'],1,0.1121
6,"[6, 9, 10]","['Container ship', 'Bulk carrier', 'Oil tanker']",3,0.015
7,"[3, 9, 17, 18, 19, 22]","['Medical ship', 'Bulk carrier', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",6,0.6317
22,"[12, 19, 22]","['Destroyer', 'Cruiser', 'Command ship']",3,0.093
12,"[5, 9, 10, 18]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",4,0.0708
0,"[0, 4, 5, 9, 13, 18]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship', 'Amphibious transport dock']",6,0.2538
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.6105
12,"[5, 9, 12, 18]","['Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Amphibious transport dock']",4,0.0799
12,"[12, 17, 18, 19]","['Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",4,0.0252
9,"[0, 1, 2, 6, 9, 10, 12, 17, 18, 19]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",10,0.3834
2,"[0, 4, 5, 9, 11, 13, 14, 15, 17, 18]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock']",10,0.1444
16,"[1, 12, 16, 19, 20, 21, 22]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",7,0.4661
3,[3],['Medical ship'],1,0.1085
12,"[0, 1, 3, 7, 10, 12, 15, 17, 19]","['Non-ship', 'Aircraft carrier', 'Medical ship', 'Car carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Cruiser']",9,0.6262
2,"[4, 5, 10, 11, 14, 15]","['Combat boat', 'Auxiliary ship', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Barge']",6,0.0613
0,"[0, 2, 4, 5, 8, 9, 11, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",10,0.7127
9,"[9, 10, 18]","['Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",3,0.0827
0,"[0, 5, 7, 8, 9, 10, 11, 13, 15]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",9,0.417
11,"[11, 14]","['Fishing boat', 'Liquefied gas ship']",2,0.1149
12,"[1, 3, 5, 7, 9, 10, 12, 14, 15, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.4764
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0554
5,"[0, 5, 9, 10, 11, 13, 14, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",8,0.0979
12,[12],['Destroyer'],1,0.0972
5,"[5, 10]","['Auxiliary ship', 'Oil tanker']",2,0.0639
12,"[12, 18, 21, 22]","['Destroyer', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",4,0.061
19,"[10, 15, 19]","['Oil tanker', 'Barge', 'Cruiser']",3,0.3039
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0363
