true_label,pred_set,pred_set_names,set_size,cloud_coverage
0,"[0, 2, 5, 10, 12, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Oil tanker', 'Destroyer', 'Passenger ship']",6,0.0501
7,"[7, 13, 14, 20]","['Car carrier', 'Passenger ship', 'Liquefied gas ship', 'Tarawa-class amphibious assault ship']",4,0.0443
8,"[0, 5, 8]","['Non-ship', 'Auxiliary ship', 'Hovercraft']",3,0.3243
5,"[0, 2, 4, 5, 9, 10, 11, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",8,0.0615
2,[2],['Submarine'],1,0.0857
0,"[0, 5, 7, 9]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier']",4,0.0065
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1741
2,"[2, 5]","['Submarine', 'Auxiliary ship']",2,0.0413
8,"[0, 2, 5, 6, 8, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Passenger ship']",7,0.5265
22,"[16, 22]","['Landing craft', 'Command ship']",2,0.13
22,"[7, 12, 14, 16, 17, 19, 20, 22]","['Car carrier', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.2744
18,"[0, 1, 2, 7, 9, 10, 12, 16, 17, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship', 'Command ship']",12,0.3918
19,"[12, 14, 17, 19]","['Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",4,0.2446
20,[16],['Landing craft'],1,0.435
12,"[2, 12, 17, 19]","['Submarine', 'Destroyer', 'Frigate', 'Cruiser']",4,0.2683
9,"[7, 10]","['Car carrier', 'Oil tanker']",2,0.1112
17,"[1, 5, 7, 8, 12, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.2771
6,"[6, 9, 10]","['Container ship', 'Bulk carrier', 'Oil tanker']",3,0.2039
4,"[0, 4, 9]","['Non-ship', 'Combat boat', 'Bulk carrier']",3,0.1256
21,"[1, 2, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.5674
2,[2],['Submarine'],1,0.0846
19,"[5, 12, 16, 17, 18, 19, 22]","['Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",7,0.4175
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1662
5,"[0, 4, 5, 7]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Car carrier']",4,0.1382
17,"[0, 1, 2, 4, 5, 6, 9, 12, 13, 14, 17, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",14,0.4405
14,[14],['Liquefied gas ship'],1,0.1532
19,"[1, 12, 16, 17, 19, 22]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Command ship']",6,0.0688
8,"[5, 8, 10]","['Auxiliary ship', 'Hovercraft', 'Oil tanker']",3,0.0624
18,"[16, 18, 20, 21]","['Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",4,0.3443
20,[20],['Tarawa-class amphibious assault ship'],1,0.4962
17,[17],['Frigate'],1,0.1222
0,"[0, 2, 4, 5, 7, 9, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Destroyer']",7,0.0595
11,"[0, 5, 9, 10, 11, 13]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",6,0.2475
5,"[0, 5, 9, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",4,0.1054
14,[14],['Liquefied gas ship'],1,0.0915
9,"[0, 1, 2, 5, 6, 7, 9, 10, 12, 14, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",17,0.6361
14,[14],['Liquefied gas ship'],1,0.0905
9,[9],['Bulk carrier'],1,0.0483
10,"[0, 5, 7, 9, 10]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker']",5,0.1044
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1523
2,[2],['Submarine'],1,0.0634
1,[1],['Aircraft carrier'],1,0.3602
22,"[10, 14, 16, 20, 22]","['Oil tanker', 'Liquefied gas ship', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.4297
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0679
1,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.1205
2,[2],['Submarine'],1,0.0698
12,"[9, 12]","['Bulk carrier', 'Destroyer']",2,0.096
21,"[2, 10, 12, 18, 19, 20, 21]","['Submarine', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",7,0.1847
5,"[0, 2, 4, 5, 9, 10, 11, 12, 14, 15, 17, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Command ship']",13,0.225
18,"[0, 2, 5, 9, 10, 12, 18, 21]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship']",8,0.4131
17,"[12, 16, 17, 19, 20, 21, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",7,0.1962
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1502
10,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.0294
7,[7],['Car carrier'],1,0.5849
1,[1],['Aircraft carrier'],1,0.1005
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1035
9,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.0953
12,"[12, 16, 17, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.1203
0,"[0, 1, 5, 9]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Bulk carrier']",4,0.1241
1,[1],['Aircraft carrier'],1,0.1033
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0896
10,"[10, 14]","['Oil tanker', 'Liquefied gas ship']",2,0.0762
8,"[5, 8, 9, 10, 13]","['Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",5,0.0792
5,"[0, 2, 4, 5, 9, 11, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer']",7,0.2576
9,"[9, 12]","['Bulk carrier', 'Destroyer']",2,0.0701
19,[19],['Cruiser'],1,0.0941
9,"[0, 4, 5, 9]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier']",4,0.0994
9,"[13, 14, 22]","['Passenger ship', 'Liquefied gas ship', 'Command ship']",3,0.1102
9,"[1, 7, 9, 12, 14, 16, 19, 20, 22]","['Aircraft carrier', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",9,0.2608
5,"[5, 8, 10]","['Auxiliary ship', 'Hovercraft', 'Oil tanker']",3,0.2892
2,"[0, 2, 4, 5, 6, 9, 10, 12, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Command ship']",9,0.2031
6,"[1, 2, 6, 9]","['Aircraft carrier', 'Submarine', 'Container ship', 'Bulk carrier']",4,0.1248
11,"[0, 4, 9, 11, 14, 15]","['Non-ship', 'Combat boat', 'Bulk carrier', 'Fishing boat', 'Liquefied gas ship', 'Barge']",6,0.2967
17,"[1, 2, 7, 8, 12, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Car carrier', 'Hovercraft', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.4861
9,"[0, 7, 9, 10, 11, 14]","['Non-ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship']",6,0.0605
11,"[5, 13]","['Auxiliary ship', 'Passenger ship']",2,0.308
10,"[0, 2, 5, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.1813
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0491
4,"[0, 2, 4, 5, 7, 8, 9, 12, 13, 14, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Frigate']",11,0.5607
7,"[0, 2, 3, 7, 9, 10, 11, 12, 13, 14, 19]","['Non-ship', 'Submarine', 'Medical ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Cruiser']",11,0.0434
12,"[0, 1, 2, 5, 8, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.5573
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0902
2,"[0, 2, 4, 5, 7, 8, 9, 10, 13, 14]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Liquefied gas ship']",10,0.3299
21,"[1, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.5888
12,"[2, 12, 16, 17, 19, 21]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship']",6,0.4549
9,"[0, 2, 4, 5, 8, 9, 10, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",8,0.4214
0,[0],['Non-ship'],1,0.2517
15,"[14, 15]","['Liquefied gas ship', 'Barge']",2,0.686
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1634
0,"[0, 2, 4, 5, 7, 9, 13, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Passenger ship', 'Barge']",8,0.0763
16,"[0, 2, 5, 7, 8, 9, 10, 12, 13, 14, 16, 18, 19, 20, 22]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",15,0.1267
16,"[0, 2, 4, 5, 7, 8, 11, 12, 13, 16, 17, 19, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",13,0.58
0,"[0, 4, 7]","['Non-ship', 'Combat boat', 'Car carrier']",3,0.0719
14,[14],['Liquefied gas ship'],1,0.4787
19,"[0, 1, 5, 7, 8, 9, 10, 12, 14, 16, 17, 20, 22]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",13,0.457
17,"[12, 17, 19, 20, 21, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",6,0.4541
17,"[12, 16, 17, 19, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.5578
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0922
12,[12],['Destroyer'],1,0.0467
14,[14],['Liquefied gas ship'],1,0.4272
2,"[0, 2, 4, 5, 9, 10, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",8,0.099
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0477
0,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.4749
17,"[0, 1, 2, 4, 5, 6, 9, 10, 12, 18, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",12,0.394
9,"[6, 7, 9, 14, 19, 20]","['Container ship', 'Car carrier', 'Bulk carrier', 'Liquefied gas ship', 'Cruiser', 'Tarawa-class amphibious assault ship']",6,0.4871
21,[21],['Amphibious assault ship'],1,0.3924
12,"[12, 17, 19, 20, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.1122
18,"[1, 16, 18, 20, 21]","['Aircraft carrier', 'Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",5,0.169
6,"[6, 9, 19]","['Container ship', 'Bulk carrier', 'Cruiser']",3,0.0714
2,"[2, 12, 14, 17, 19]","['Submarine', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",5,0.329
6,"[0, 1, 5, 6, 7, 9, 10, 15, 16, 18, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Barge', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",13,0.4326
17,"[0, 2, 4, 5, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Fishing boat']",5,0.0966
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.2579
12,"[2, 5, 9, 12, 17, 22]","['Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Frigate', 'Command ship']",6,0.1422
10,[10],['Oil tanker'],1,0.0512
17,[17],['Frigate'],1,0.0549
0,"[0, 7, 9, 10, 11]","['Non-ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",5,0.0933
5,"[0, 4, 5, 9, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.1476
21,[21],['Amphibious assault ship'],1,0.0905
1,[1],['Aircraft carrier'],1,0.1603
19,"[12, 16, 17, 19]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",4,0.336
9,"[0, 1, 2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 18, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock', 'Amphibious assault ship']",14,0.401
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1474
10,"[5, 10, 12, 17, 19, 22]","['Auxiliary ship', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Command ship']",6,0.028
0,"[0, 2, 4, 5, 9, 10, 11, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",8,0.0357
3,[3],['Medical ship'],1,0.0765
1,"[0, 1, 2, 5, 9, 10, 12, 17]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate']",8,0.4276
21,"[1, 16, 21]","['Aircraft carrier', 'Landing craft', 'Amphibious assault ship']",3,0.345
0,"[0, 2, 4, 5, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Destroyer']",5,0.0336
20,[20],['Tarawa-class amphibious assault ship'],1,0.1245
4,[4],['Combat boat'],1,0.0771
0,"[0, 4, 5, 9, 10, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",6,0.6332
0,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.1469
16,[20],['Tarawa-class amphibious assault ship'],1,0.0802
0,"[0, 4, 5, 9, 11, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Liquefied gas ship']",6,0.6122
0,"[0, 2, 5, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.2652
12,[12],['Destroyer'],1,0.0854
13,[13],['Passenger ship'],1,0.1099
10,"[0, 2, 5, 9, 10, 11, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",7,0.1502
0,"[0, 5, 9, 13]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",4,0.1078
17,[17],['Frigate'],1,0.1524
10,"[0, 2, 5, 7, 9, 10, 12, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock']",8,0.2681
22,"[12, 15, 16, 17, 18, 19, 20, 21, 22]","['Destroyer', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.0521
1,"[1, 7, 20]","['Aircraft carrier', 'Car carrier', 'Tarawa-class amphibious assault ship']",3,0.067
9,"[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",19,0.6639
12,"[5, 7, 12, 17, 19, 20, 22]","['Auxiliary ship', 'Car carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",7,0.2935
19,"[12, 14, 17, 19]","['Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",4,0.0159
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0427
6,"[5, 7, 9, 10, 13, 16, 20]","['Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Landing craft', 'Tarawa-class amphibious assault ship']",7,0.5098
10,"[10, 14]","['Oil tanker', 'Liquefied gas ship']",2,0.137
16,"[16, 20, 22]","['Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",3,0.0429
14,[14],['Liquefied gas ship'],1,0.3707
2,"[2, 4, 10, 14, 15, 17, 19, 21]","['Submarine', 'Combat boat', 'Oil tanker', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Amphibious assault ship']",8,0.0376
16,[16],['Landing craft'],1,0.0386
2,[2],['Submarine'],1,0.0525
0,"[0, 2, 4, 5, 9, 10, 12, 14]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship']",8,0.0885
8,"[0, 4, 5, 7, 8, 9]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier']",6,0.4481
20,[20],['Tarawa-class amphibious assault ship'],1,0.0305
12,"[2, 5, 12, 17, 18]","['Submarine', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Amphibious transport dock']",5,0.2661
12,"[2, 7, 8, 12, 16, 17, 19, 20]","['Submarine', 'Car carrier', 'Hovercraft', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.5752
20,"[20, 21]","['Tarawa-class amphibious assault ship', 'Amphibious assault ship']",2,0.1753
0,"[0, 4, 5, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",6,0.2659
14,[14],['Liquefied gas ship'],1,0.1586
22,"[16, 20, 22]","['Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",3,0.2198
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0861
1,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.0654
9,"[0, 5, 7, 8, 9, 10, 14]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Liquefied gas ship']",7,0.3152
0,"[0, 2, 4, 5, 9, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",7,0.397
12,"[2, 12, 13, 14, 16, 17, 19, 20]","['Submarine', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.1717
15,"[0, 4, 5, 9, 10, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Liquefied gas ship', 'Barge']",7,0.4038
12,[12],['Destroyer'],1,0.0691
0,"[0, 7]","['Non-ship', 'Car carrier']",2,0.0924
3,"[3, 20, 21, 22]","['Medical ship', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",4,0.0456
10,[10],['Oil tanker'],1,0.0324
2,"[0, 2, 5, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 20]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",14,0.5785
17,"[0, 1, 2, 4, 5, 6, 7, 9, 12, 14, 16, 17, 18, 19, 20, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",16,0.1599
9,"[0, 2, 5, 9, 11, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.0889
2,"[2, 6, 7, 9, 17]","['Submarine', 'Container ship', 'Car carrier', 'Bulk carrier', 'Frigate']",5,0.021
21,"[1, 2, 5, 9, 12, 16, 17, 18, 19, 21, 22]","['Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",11,0.4256
14,[14],['Liquefied gas ship'],1,0.4146
18,"[0, 1, 2, 5, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.6571
6,[6],['Container ship'],1,0.4352
9,"[5, 6, 9]","['Auxiliary ship', 'Container ship', 'Bulk carrier']",3,0.0538
16,[16],['Landing craft'],1,0.1228
18,"[16, 18, 21]","['Landing craft', 'Amphibious transport dock', 'Amphibious assault ship']",3,0.3376
11,"[0, 1, 2, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",14,0.5125
15,[15],['Barge'],1,0.0397
0,"[0, 2, 4, 5, 9, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",6,0.5933
0,"[0, 5]","['Non-ship', 'Auxiliary ship']",2,0.0279
15,[15],['Barge'],1,0.0893
19,"[12, 14, 17, 19]","['Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",4,0.105
9,"[12, 22]","['Destroyer', 'Command ship']",2,0.0939
5,"[5, 7, 9, 10, 11, 13, 17]","['Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Frigate']",7,0.3518
21,"[18, 21]","['Amphibious transport dock', 'Amphibious assault ship']",2,0.113
22,"[1, 5, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.5644
10,"[0, 2, 4, 5, 9, 10, 11, 12, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Frigate']",9,0.5584
10,"[9, 10, 11, 12]","['Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",4,0.0678
17,[17],['Frigate'],1,0.0673
0,"[0, 4, 5, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Passenger ship']",4,0.1039
