img_path,fine_label,super_label,sharpness
data\030.Civil_yacht\P7690.bmp,030.Civil_yacht,Civil,25.801773
data\030.Civil_yacht\P7692.bmp,030.Civil_yacht,Civil,32.21793
data\030.Civil_yacht\P7704.bmp,030.Civil_yacht,Civil,23.675543
data\030.Civil_yacht\P7747.bmp,030.Civil_yacht,Civil,21.93221
data\030.Civil_yacht\P7771.bmp,030.Civil_yacht,Civil,30.570332
data\030.Civil_yacht\P7775.bmp,030.Civil_yacht,Civil,83.30471
data\030.Civil_yacht\P7781.bmp,030.Civil_yacht,Civil,22.179276
data\030.Civil_yacht\P7787.bmp,030.Civil_yacht,Civil,32.77819
data\030.Civil_yacht\P7795.bmp,030.Civil_yacht,Civil,24.787971
data\030.Civil_yacht\P7797.bmp,030.Civil_yacht,Civil,22.239944
data\030.Civil_yacht\P7798.bmp,030.Civil_yacht,Civil,62.863037
data\030.Civil_yacht\P7803.bmp,030.Civil_yacht,Civil,33.537434
data\030.Civil_yacht\P8328.bmp,030.Civil_yacht,Civil,23.326744
data\030.Civil_yacht\P8491.bmp,030.Civil_yacht,Civil,45.122765
data\030.Civil_yacht\P8498.bmp,030.Civil_yacht,Civil,38.14197
data\030.Civil_yacht\P8558.bmp,030.Civil_yacht,Civil,20.796606
data\030.Civil_yacht\P8570.bmp,030.Civil_yacht,Civil,59.545647
data\030.Civil_yacht\P8572.bmp,030.Civil_yacht,Civil,64.291695
data\030.Civil_yacht\P8580.bmp,030.Civil_yacht,Civil,45.589348
data\030.Civil_yacht\P8829.bmp,030.Civil_yacht,Civil,46.675255
data\030.Civil_yacht\P8832.bmp,030.Civil_yacht,Civil,35.120045
data\030.Civil_yacht\P8867.bmp,030.Civil_yacht,Civil,19.591581
data\030.Civil_yacht\P8888.bmp,030.Civil_yacht,Civil,38.114994
data\030.Civil_yacht\P8913.bmp,030.Civil_yacht,Civil,59.81112
data\030.Civil_yacht\P8930.bmp,030.Civil_yacht,Civil,48.30638
data\030.Civil_yacht\P9010.bmp,030.Civil_yacht,Civil,16.262928
data\030.Civil_yacht\P9014.bmp,030.Civil_yacht,Civil,43.334248
data\030.Civil_yacht\P9053.bmp,030.Civil_yacht,Civil,22.415604
data\030.Civil_yacht\P9054.bmp,030.Civil_yacht,Civil,45.446255
data\030.Civil_yacht\P9058.bmp,030.Civil_yacht,Civil,33.024406
data\030.Civil_yacht\P9071.bmp,030.Civil_yacht,Civil,54.610565
data\030.Civil_yacht\P9097.bmp,030.Civil_yacht,Civil,12.359699
data\030.Civil_yacht\P9142.bmp,030.Civil_yacht,Civil,46.087387
data\030.Civil_yacht\P9178.bmp,030.Civil_yacht,Civil,35.12956
data\030.Civil_yacht\P9187.bmp,030.Civil_yacht,Civil,13.514809
data\030.Civil_yacht\P9325.bmp,030.Civil_yacht,Civil,25.18502
data\030.Civil_yacht\P9360.bmp,030.Civil_yacht,Civil,31.52744
data\030.Civil_yacht\P9373.bmp,030.Civil_yacht,Civil,39.161522
data\030.Civil_yacht\P9389.bmp,030.Civil_yacht,Civil,12.775175
data\030.Civil_yacht\P9407.bmp,030.Civil_yacht,Civil,39.087914
data\030.Civil_yacht\P9440.bmp,030.Civil_yacht,Civil,42.48944
data\030.Civil_yacht\P9444.bmp,030.Civil_yacht,Civil,28.836205
data\030.Civil_yacht\P9447.bmp,030.Civil_yacht,Civil,19.684145
data\030.Civil_yacht\P9448.bmp,030.Civil_yacht,Civil,22.21286
data\030.Civil_yacht\P9457.bmp,030.Civil_yacht,Civil,41.22357
data\030.Civil_yacht\P9470.bmp,030.Civil_yacht,Civil,29.185507
data\030.Civil_yacht\P9578.bmp,030.Civil_yacht,Civil,73.09743
data\030.Civil_yacht\P9581.bmp,030.Civil_yacht,Civil,29.311363
data\030.Civil_yacht\P9588.bmp,030.Civil_yacht,Civil,13.93053
data\030.Civil_yacht\P9653.bmp,030.Civil_yacht,Civil,9.179285
data\030.Civil_yacht\P9733.bmp,030.Civil_yacht,Civil,83.31447
data\030.Civil_yacht\P9754.bmp,030.Civil_yacht,Civil,17.324295
data\030.Civil_yacht\P9761.bmp,030.Civil_yacht,Civil,29.777145
data\030.Civil_yacht\P9764.bmp,030.Civil_yacht,Civil,28.601974
data\030.Civil_yacht\P9769.bmp,030.Civil_yacht,Civil,16.344421
data\030.Civil_yacht\P9774.bmp,030.Civil_yacht,Civil,38.759377
data\030.Civil_yacht\P9821.bmp,030.Civil_yacht,Civil,40.74903
data\030.Civil_yacht\P9830.bmp,030.Civil_yacht,Civil,9.581474
data\030.Civil_yacht\P9846.bmp,030.Civil_yacht,Civil,52.986282
data\030.Civil_yacht\P9848.bmp,030.Civil_yacht,Civil,69.9946
data\030.Civil_yacht\P9852.bmp,030.Civil_yacht,Civil,39.192223
data\030.Civil_yacht\P9864.bmp,030.Civil_yacht,Civil,16.872206
data\030.Civil_yacht\P9877.bmp,030.Civil_yacht,Civil,26.88652
data\030.Civil_yacht\P9878.bmp,030.Civil_yacht,Civil,36.17211
data\030.Civil_yacht\P9893.bmp,030.Civil_yacht,Civil,27.44714
data\030.Civil_yacht\P9895.bmp,030.Civil_yacht,Civil,11.895424
data\030.Civil_yacht\P9919.bmp,030.Civil_yacht,Civil,12.112907
data\030.Civil_yacht\P9924.bmp,030.Civil_yacht,Civil,21.292633
data\030.Civil_yacht\P9939.bmp,030.Civil_yacht,Civil,39.663795
data\030.Civil_yacht\P9944.bmp,030.Civil_yacht,Civil,33.108967
data\030.Civil_yacht\P9958.bmp,030.Civil_yacht,Civil,18.696976
data\031.Medical_ship\P0043.bmp,031.Medical_ship,Support,67.65365
data\031.Medical_ship\P0053.bmp,031.Medical_ship,Support,81.538635
data\031.Medical_ship\P0059.bmp,031.Medical_ship,Support,71.17001
data\031.Medical_ship\P0106.bmp,031.Medical_ship,Support,81.98164
data\031.Medical_ship\P0146.bmp,031.Medical_ship,Support,57.21544
data\031.Medical_ship\P0164.bmp,031.Medical_ship,Support,69.38965
data\031.Medical_ship\P0168.bmp,031.Medical_ship,Support,42.994576
data\031.Medical_ship\P0254.bmp,031.Medical_ship,Support,70.125885
data\031.Medical_ship\P0333.bmp,031.Medical_ship,Support,56.78557
data\031.Medical_ship\P0386.bmp,031.Medical_ship,Support,73.57713
data\031.Medical_ship\P0455.bmp,031.Medical_ship,Support,72.70663
data\031.Medical_ship\P0459.bmp,031.Medical_ship,Support,65.10716
data\031.Medical_ship\P0553.bmp,031.Medical_ship,Support,52.52839
data\031.Medical_ship\P0603.bmp,031.Medical_ship,Support,60.52829
data\031.Medical_ship\P0617.bmp,031.Medical_ship,Support,67.40392
data\031.Medical_ship\P0631.bmp,031.Medical_ship,Support,69.23967
data\031.Medical_ship\P0634.bmp,031.Medical_ship,Support,72.90458
data\031.Medical_ship\P0640.bmp,031.Medical_ship,Support,82.27295
data\031.Medical_ship\P0694.bmp,031.Medical_ship,Support,69.431656
data\031.Medical_ship\P0831.bmp,031.Medical_ship,Support,56.792274
data\031.Medical_ship\P0896.bmp,031.Medical_ship,Support,68.08409
data\031.Medical_ship\P0905.bmp,031.Medical_ship,Support,59.796715
data\031.Medical_ship\P0995.bmp,031.Medical_ship,Support,65.93841
data\031.Medical_ship\P1001.bmp,031.Medical_ship,Support,68.03293
data\031.Medical_ship\P1045.bmp,031.Medical_ship,Support,64.63202
data\031.Medical_ship\P1098.bmp,031.Medical_ship,Support,70.20262
data\031.Medical_ship\P1137.bmp,031.Medical_ship,Support,59.680424
data\031.Medical_ship\P1159.bmp,031.Medical_ship,Support,57.540604
data\031.Medical_ship\P1166.bmp,031.Medical_ship,Support,69.96351
data\031.Medical_ship\P1170.bmp,031.Medical_ship,Support,83.89549
data\031.Medical_ship\P1177.bmp,031.Medical_ship,Support,61.495243
data\031.Medical_ship\P1265.bmp,031.Medical_ship,Support,80.924164
data\031.Medical_ship\P1304.bmp,031.Medical_ship,Support,71.707794
data\031.Medical_ship\P1315.bmp,031.Medical_ship,Support,68.08403
data\031.Medical_ship\P1340.bmp,031.Medical_ship,Support,68.12727
data\031.Medical_ship\P1344.bmp,031.Medical_ship,Support,64.85475
data\031.Medical_ship\P1366.bmp,031.Medical_ship,Support,67.16133
data\031.Medical_ship\P1388.bmp,031.Medical_ship,Support,60.96221
data\031.Medical_ship\P1414.bmp,031.Medical_ship,Support,70.95503
data\031.Medical_ship\P1425.bmp,031.Medical_ship,Support,76.68323
data\031.Medical_ship\P1468.bmp,031.Medical_ship,Support,62.791954
data\031.Medical_ship\P1476.bmp,031.Medical_ship,Support,64.02382
data\031.Medical_ship\P1491.bmp,031.Medical_ship,Support,71.09625
data\031.Medical_ship\P1535.bmp,031.Medical_ship,Support,87.56319
data\031.Medical_ship\P1618.bmp,031.Medical_ship,Support,82.86917
data\031.Medical_ship\P1661.bmp,031.Medical_ship,Support,85.976364
data\031.Medical_ship\P1676.bmp,031.Medical_ship,Support,68.04707
data\031.Medical_ship\P1696.bmp,031.Medical_ship,Support,56.51892
data\031.Medical_ship\P1738.bmp,031.Medical_ship,Support,78.39357
data\031.Medical_ship\P1768.bmp,031.Medical_ship,Support,59.784615
data\031.Medical_ship\P1792.bmp,031.Medical_ship,Support,60.392685
data\031.Medical_ship\P1798.bmp,031.Medical_ship,Support,69.97009
data\031.Medical_ship\P1820.bmp,031.Medical_ship,Support,72.58935
data\031.Medical_ship\P1824.bmp,031.Medical_ship,Support,72.272125
data\031.Medical_ship\P1826.bmp,031.Medical_ship,Support,82.600945
data\031.Medical_ship\P1863.bmp,031.Medical_ship,Support,89.36229
data\031.Medical_ship\P1889.bmp,031.Medical_ship,Support,74.45299
data\031.Medical_ship\P1891.bmp,031.Medical_ship,Support,56.32231
data\031.Medical_ship\P1960.bmp,031.Medical_ship,Support,68.914444
data\031.Medical_ship\P2027.bmp,031.Medical_ship,Support,77.84846
data\031.Medical_ship\P2091.bmp,031.Medical_ship,Support,69.89888
data\031.Medical_ship\P2128.bmp,031.Medical_ship,Support,69.39805
data\031.Medical_ship\P2133.bmp,031.Medical_ship,Support,76.61072
data\031.Medical_ship\P2149.bmp,031.Medical_ship,Support,67.49008
data\031.Medical_ship\P2218.bmp,031.Medical_ship,Support,74.32917
data\031.Medical_ship\P2290.bmp,031.Medical_ship,Support,57.77379
data\031.Medical_ship\P2312.bmp,031.Medical_ship,Support,87.86174
data\031.Medical_ship\P2333.bmp,031.Medical_ship,Support,82.28312
data\031.Medical_ship\P2382.bmp,031.Medical_ship,Support,55.85778
data\031.Medical_ship\P2392.bmp,031.Medical_ship,Support,80.59596
data\031.Medical_ship\P2530.bmp,031.Medical_ship,Support,69.52873
data\031.Medical_ship\P2535.bmp,031.Medical_ship,Support,83.59555
data\031.Medical_ship\P2567.bmp,031.Medical_ship,Support,73.234085
data\031.Medical_ship\P2589.bmp,031.Medical_ship,Support,59.41564
data\031.Medical_ship\P2616.bmp,031.Medical_ship,Support,72.657
data\031.Medical_ship\P2644.bmp,031.Medical_ship,Support,46.751312
data\031.Medical_ship\P2658.bmp,031.Medical_ship,Support,67.9801
data\031.Medical_ship\P2682.bmp,031.Medical_ship,Support,70.79104
data\031.Medical_ship\P2741.bmp,031.Medical_ship,Support,68.0824
data\031.Medical_ship\P2743.bmp,031.Medical_ship,Support,73.63066
data\031.Medical_ship\P2780.bmp,031.Medical_ship,Support,70.81786
data\031.Medical_ship\P2857.bmp,031.Medical_ship,Support,74.44834
data\031.Medical_ship\P2936.bmp,031.Medical_ship,Support,86.43634
data\031.Medical_ship\P2954.bmp,031.Medical_ship,Support,67.37582
data\031.Medical_ship\P2960.bmp,031.Medical_ship,Support,69.12985
data\031.Medical_ship\P2985.bmp,031.Medical_ship,Support,60.392685
data\031.Medical_ship\P3010.bmp,031.Medical_ship,Support,85.63612
data\031.Medical_ship\P3026.bmp,031.Medical_ship,Support,64.022285
data\031.Medical_ship\P3036.bmp,031.Medical_ship,Support,48.23098
data\031.Medical_ship\P3081.bmp,031.Medical_ship,Support,56.630585
data\031.Medical_ship\P3085.bmp,031.Medical_ship,Support,67.79653
data\031.Medical_ship\P3096.bmp,031.Medical_ship,Support,42.582523
data\031.Medical_ship\P3134.bmp,031.Medical_ship,Support,75.577286
data\031.Medical_ship\P3200.bmp,031.Medical_ship,Support,73.16823
data\031.Medical_ship\P3240.bmp,031.Medical_ship,Support,88.5327
data\031.Medical_ship\P3300.bmp,031.Medical_ship,Support,68.564255
data\031.Medical_ship\P3361.bmp,031.Medical_ship,Support,51.82445
data\031.Medical_ship\P3375.bmp,031.Medical_ship,Support,60.132393
data\031.Medical_ship\P3410.bmp,031.Medical_ship,Support,68.45401
data\031.Medical_ship\P3473.bmp,031.Medical_ship,Support,69.0834
data\031.Medical_ship\P3486.bmp,031.Medical_ship,Support,66.55791
data\031.Medical_ship\P3501.bmp,031.Medical_ship,Support,69.0834
data\031.Medical_ship\P3508.bmp,031.Medical_ship,Support,65.9382
data\031.Medical_ship\P3534.bmp,031.Medical_ship,Support,67.41113
data\031.Medical_ship\P3542.bmp,031.Medical_ship,Support,84.50226
data\031.Medical_ship\P3580.bmp,031.Medical_ship,Support,68.115875
data\031.Medical_ship\P3660.bmp,031.Medical_ship,Support,55.234085
data\031.Medical_ship\P3726.bmp,031.Medical_ship,Support,69.1305
data\031.Medical_ship\P3794.bmp,031.Medical_ship,Support,71.07257
data\031.Medical_ship\P3827.bmp,031.Medical_ship,Support,68.91257
data\031.Medical_ship\P3850.bmp,031.Medical_ship,Support,57.72419
data\031.Medical_ship\P3851.bmp,031.Medical_ship,Support,69.66927
data\031.Medical_ship\P3891.bmp,031.Medical_ship,Support,86.191986
data\031.Medical_ship\P3945.bmp,031.Medical_ship,Support,59.72473
data\031.Medical_ship\P3948.bmp,031.Medical_ship,Support,43.83392
data\031.Medical_ship\P3970.bmp,031.Medical_ship,Support,67.40436
data\031.Medical_ship\P4011.bmp,031.Medical_ship,Support,70.56962
data\031.Medical_ship\P4020.bmp,031.Medical_ship,Support,72.02853
data\031.Medical_ship\P4022.bmp,031.Medical_ship,Support,64.85152
data\031.Medical_ship\P4023.bmp,031.Medical_ship,Support,83.88949
data\031.Medical_ship\P4040.bmp,031.Medical_ship,Support,64.389984
data\031.Medical_ship\P4065.bmp,031.Medical_ship,Support,69.95778
data\031.Medical_ship\P4104.bmp,031.Medical_ship,Support,76.683815
data\031.Medical_ship\P4167.bmp,031.Medical_ship,Support,73.28987
data\031.Medical_ship\P4202.bmp,031.Medical_ship,Support,56.54734
data\031.Medical_ship\P4229.bmp,031.Medical_ship,Support,72.794205
data\031.Medical_ship\P4230.bmp,031.Medical_ship,Support,64.88524
data\031.Medical_ship\P4233.bmp,031.Medical_ship,Support,68.454285
data\031.Medical_ship\P4234.bmp,031.Medical_ship,Support,42.991062
data\031.Medical_ship\P4264.bmp,031.Medical_ship,Support,86.66693
data\031.Medical_ship\P4270.bmp,031.Medical_ship,Support,61.060905
data\031.Medical_ship\P4298.bmp,031.Medical_ship,Support,59.2515
data\031.Medical_ship\P4311.bmp,031.Medical_ship,Support,72.119415
data\031.Medical_ship\P4371.bmp,031.Medical_ship,Support,67.00223
data\031.Medical_ship\P4377.bmp,031.Medical_ship,Support,59.681217
data\031.Medical_ship\P4467.bmp,031.Medical_ship,Support,60.984478
data\031.Medical_ship\P4528.bmp,031.Medical_ship,Support,82.28261
data\031.Medical_ship\P4532.bmp,031.Medical_ship,Support,67.178604
data\031.Medical_ship\P4590.bmp,031.Medical_ship,Support,57.966194
data\031.Medical_ship\P4592.bmp,031.Medical_ship,Support,73.68793
data\031.Medical_ship\P4602.bmp,031.Medical_ship,Support,68.08687
data\031.Medical_ship\P4651.bmp,031.Medical_ship,Support,71.3448
data\031.Medical_ship\P4653.bmp,031.Medical_ship,Support,67.45477
data\031.Medical_ship\P4688.bmp,031.Medical_ship,Support,56.716026
data\031.Medical_ship\P4700.bmp,031.Medical_ship,Support,67.63283
data\031.Medical_ship\P4710.bmp,031.Medical_ship,Support,83.88911
data\031.Medical_ship\P4746.bmp,031.Medical_ship,Support,85.9619
data\031.Medical_ship\P4771.bmp,031.Medical_ship,Support,69.732506
data\031.Medical_ship\P4823.bmp,031.Medical_ship,Support,72.649704
data\031.Medical_ship\P4875.bmp,031.Medical_ship,Support,66.39458
data\031.Medical_ship\P4876.bmp,031.Medical_ship,Support,56.722008
data\031.Medical_ship\P4880.bmp,031.Medical_ship,Support,80.555756
data\031.Medical_ship\P4896.bmp,031.Medical_ship,Support,61.33422
data\031.Medical_ship\P4936.bmp,031.Medical_ship,Support,69.45473
data\031.Medical_ship\P4985.bmp,031.Medical_ship,Support,70.83824
data\031.Medical_ship\P4991.bmp,031.Medical_ship,Support,59.932693
data\031.Medical_ship\P5000.bmp,031.Medical_ship,Support,60.301903
data\031.Medical_ship\P5013.bmp,031.Medical_ship,Support,56.70118
data\031.Medical_ship\P5068.bmp,031.Medical_ship,Support,42.581535
data\031.Medical_ship\P5083.bmp,031.Medical_ship,Support,76.50902
data\031.Medical_ship\P5193.bmp,031.Medical_ship,Support,74.38048
data\031.Medical_ship\P5228.bmp,031.Medical_ship,Support,68.127205
data\031.Medical_ship\P5280.bmp,031.Medical_ship,Support,73.577484
data\031.Medical_ship\P5293.bmp,031.Medical_ship,Support,68.39913
data\031.Medical_ship\P5366.bmp,031.Medical_ship,Support,77.08417
data\031.Medical_ship\P5403.bmp,031.Medical_ship,Support,82.273224
data\031.Medical_ship\P5415.bmp,031.Medical_ship,Support,88.53488
data\031.Medical_ship\P5436.bmp,031.Medical_ship,Support,80.66235
data\031.Medical_ship\P5438.bmp,031.Medical_ship,Support,72.95833
data\031.Medical_ship\P5468.bmp,031.Medical_ship,Support,68.177124
data\031.Medical_ship\P5474.bmp,031.Medical_ship,Support,74.38104
data\031.Medical_ship\P5513.bmp,031.Medical_ship,Support,88.52913
data\031.Medical_ship\P5531.bmp,031.Medical_ship,Support,86.70056
data\031.Medical_ship\P5590.bmp,031.Medical_ship,Support,44.02764
data\031.Medical_ship\P5595.bmp,031.Medical_ship,Support,63.416595
data\031.Medical_ship\P5605.bmp,031.Medical_ship,Support,85.97681
data\031.Medical_ship\P5621.bmp,031.Medical_ship,Support,70.38975
data\031.Medical_ship\P5655.bmp,031.Medical_ship,Support,86.79169
data\031.Medical_ship\P5676.bmp,031.Medical_ship,Support,86.664474
data\031.Medical_ship\P5693.bmp,031.Medical_ship,Support,60.627663
data\031.Medical_ship\P5780.bmp,031.Medical_ship,Support,73.06157
data\031.Medical_ship\P5839.bmp,031.Medical_ship,Support,81.2863
data\031.Medical_ship\P5893.bmp,031.Medical_ship,Support,77.01118
data\031.Medical_ship\P5908.bmp,031.Medical_ship,Support,68.7538
data\031.Medical_ship\P5914.bmp,031.Medical_ship,Support,58.69301
data\031.Medical_ship\P5937.bmp,031.Medical_ship,Support,88.33595
data\031.Medical_ship\P6001.bmp,031.Medical_ship,Support,75.6568
data\031.Medical_ship\P6045.bmp,031.Medical_ship,Support,68.569084
data\031.Medical_ship\P6073.bmp,031.Medical_ship,Support,71.10661
data\031.Medical_ship\P6087.bmp,031.Medical_ship,Support,76.69113
data\031.Medical_ship\P6113.bmp,031.Medical_ship,Support,70.44202
data\031.Medical_ship\P6160.bmp,031.Medical_ship,Support,66.69014
data\031.Medical_ship\P6172.bmp,031.Medical_ship,Support,66.29883
data\031.Medical_ship\P6193.bmp,031.Medical_ship,Support,73.10623
data\031.Medical_ship\P6220.bmp,031.Medical_ship,Support,68.08293
data\031.Medical_ship\P6231.bmp,031.Medical_ship,Support,65.97448
data\031.Medical_ship\P6233.bmp,031.Medical_ship,Support,64.18563
data\031.Medical_ship\P6279.bmp,031.Medical_ship,Support,73.161896
data\031.Medical_ship\P6288.bmp,031.Medical_ship,Support,70.836136
data\031.Medical_ship\P6297.bmp,031.Medical_ship,Support,67.86511
data\031.Medical_ship\P6331.bmp,031.Medical_ship,Support,70.1396
data\031.Medical_ship\P6367.bmp,031.Medical_ship,Support,56.18561
data\031.Medical_ship\P6381.bmp,031.Medical_ship,Support,57.121662
data\031.Medical_ship\P6397.bmp,031.Medical_ship,Support,74.44108
data\031.Medical_ship\P6405.bmp,031.Medical_ship,Support,68.579185
data\031.Medical_ship\P6423.bmp,031.Medical_ship,Support,76.32765
data\031.Medical_ship\P6477.bmp,031.Medical_ship,Support,69.392456
data\031.Medical_ship\P6481.bmp,031.Medical_ship,Support,83.89865
data\031.Medical_ship\P6483.bmp,031.Medical_ship,Support,68.04192
data\031.Medical_ship\P6490.bmp,031.Medical_ship,Support,87.54083
data\031.Medical_ship\P6505.bmp,031.Medical_ship,Support,76.32997
data\031.Medical_ship\P6552.bmp,031.Medical_ship,Support,59.796707
data\031.Medical_ship\P6609.bmp,031.Medical_ship,Support,61.263947
data\031.Medical_ship\P6648.bmp,031.Medical_ship,Support,70.377335
data\031.Medical_ship\P6667.bmp,031.Medical_ship,Support,66.04106
data\031.Medical_ship\P6757.bmp,031.Medical_ship,Support,68.0827
data\031.Medical_ship\P6838.bmp,031.Medical_ship,Support,70.254425
data\031.Medical_ship\P6878.bmp,031.Medical_ship,Support,85.96169
data\031.Medical_ship\P6883.bmp,031.Medical_ship,Support,83.78616
data\031.Medical_ship\P6892.bmp,031.Medical_ship,Support,72.71257
data\031.Medical_ship\P6921.bmp,031.Medical_ship,Support,70.23773
data\031.Medical_ship\P6926.bmp,031.Medical_ship,Support,86.69896
data\031.Medical_ship\P6968.bmp,031.Medical_ship,Support,68.091324
data\031.Medical_ship\P7018.bmp,031.Medical_ship,Support,72.4255
data\031.Medical_ship\P7072.bmp,031.Medical_ship,Support,79.18718
data\031.Medical_ship\P7083.bmp,031.Medical_ship,Support,71.10596
data\031.Medical_ship\P7093.bmp,031.Medical_ship,Support,67.18053
data\031.Medical_ship\P7098.bmp,031.Medical_ship,Support,71.89615
data\031.Medical_ship\P7133.bmp,031.Medical_ship,Support,68.575935
data\031.Medical_ship\P7157.bmp,031.Medical_ship,Support,56.45178
data\031.Medical_ship\P7187.bmp,031.Medical_ship,Support,69.72957
data\031.Medical_ship\P7302.bmp,031.Medical_ship,Support,72.97282
data\031.Medical_ship\P7317.bmp,031.Medical_ship,Support,63.74991
data\031.Medical_ship\P7395.bmp,031.Medical_ship,Support,41.7135
data\031.Medical_ship\P7419.bmp,031.Medical_ship,Support,80.92436
data\031.Medical_ship\P7423.bmp,031.Medical_ship,Support,56.908825
data\031.Medical_ship\P7428.bmp,031.Medical_ship,Support,59.93269
data\031.Medical_ship\P7490.bmp,031.Medical_ship,Support,88.99056
data\031.Medical_ship\P7632.bmp,031.Medical_ship,Support,71.934814
data\031.Medical_ship\P7661.bmp,031.Medical_ship,Support,68.74599
data\031.Medical_ship\P7774.bmp,031.Medical_ship,Support,60.337242
data\031.Medical_ship\P7871.bmp,031.Medical_ship,Support,56.731403
data\031.Medical_ship\P7901.bmp,031.Medical_ship,Support,66.22418
data\031.Medical_ship\P7946.bmp,031.Medical_ship,Support,56.720528
data\031.Medical_ship\P7949.bmp,031.Medical_ship,Support,63.429333
data\031.Medical_ship\P7998.bmp,031.Medical_ship,Support,75.42055
data\031.Medical_ship\P7999.bmp,031.Medical_ship,Support,75.94317
data\031.Medical_ship\P8001.bmp,031.Medical_ship,Support,86.58362
data\031.Medical_ship\P8038.bmp,031.Medical_ship,Support,57.119278
data\031.Medical_ship\P8039.bmp,031.Medical_ship,Support,73.25723
data\031.Medical_ship\P8072.bmp,031.Medical_ship,Support,76.10867
data\031.Medical_ship\P8118.bmp,031.Medical_ship,Support,72.609566
data\031.Medical_ship\P8137.bmp,031.Medical_ship,Support,74.09535
data\031.Medical_ship\P8140.bmp,031.Medical_ship,Support,64.11381
data\031.Medical_ship\P8171.bmp,031.Medical_ship,Support,56.429707
data\031.Medical_ship\P8177.bmp,031.Medical_ship,Support,58.721474
data\031.Medical_ship\P8194.bmp,031.Medical_ship,Support,82.67645
data\031.Medical_ship\P8209.bmp,031.Medical_ship,Support,71.173996
data\031.Medical_ship\P8224.bmp,031.Medical_ship,Support,67.40323
data\031.Medical_ship\P8270.bmp,031.Medical_ship,Support,71.7398
data\031.Medical_ship\P8285.bmp,031.Medical_ship,Support,66.95296
data\031.Medical_ship\P8321.bmp,031.Medical_ship,Support,64.7087
data\031.Medical_ship\P8324.bmp,031.Medical_ship,Support,72.781204
data\031.Medical_ship\P8330.bmp,031.Medical_ship,Support,69.36624
data\031.Medical_ship\P8373.bmp,031.Medical_ship,Support,72.2657
data\031.Medical_ship\P8376.bmp,031.Medical_ship,Support,67.41615
data\031.Medical_ship\P8380.bmp,031.Medical_ship,Support,75.3651
data\031.Medical_ship\P8383.bmp,031.Medical_ship,Support,49.070587
data\031.Medical_ship\P8389.bmp,031.Medical_ship,Support,76.53565
data\031.Medical_ship\P8406.bmp,031.Medical_ship,Support,67.61929
data\031.Medical_ship\P8408.bmp,031.Medical_ship,Support,60.932823
data\031.Medical_ship\P8463.bmp,031.Medical_ship,Support,69.4314
data\031.Medical_ship\P8467.bmp,031.Medical_ship,Support,68.4453
data\031.Medical_ship\P8524.bmp,031.Medical_ship,Support,72.6543
data\031.Medical_ship\P8590.bmp,031.Medical_ship,Support,76.465294
data\031.Medical_ship\P8633.bmp,031.Medical_ship,Support,76.50668
data\031.Medical_ship\P8661.bmp,031.Medical_ship,Support,70.532776
data\031.Medical_ship\P8797.bmp,031.Medical_ship,Support,62.708206
data\031.Medical_ship\P8805.bmp,031.Medical_ship,Support,68.576065
data\031.Medical_ship\P8825.bmp,031.Medical_ship,Support,71.11156
data\031.Medical_ship\P8876.bmp,031.Medical_ship,Support,63.52761
data\031.Medical_ship\P8884.bmp,031.Medical_ship,Support,75.07826
data\031.Medical_ship\P8993.bmp,031.Medical_ship,Support,72.32234
data\031.Medical_ship\P8994.bmp,031.Medical_ship,Support,69.668915
data\031.Medical_ship\P9063.bmp,031.Medical_ship,Support,70.23128
data\031.Medical_ship\P9066.bmp,031.Medical_ship,Support,65.116394
data\031.Medical_ship\P9071.bmp,031.Medical_ship,Support,66.061356
data\031.Medical_ship\P9072.bmp,031.Medical_ship,Support,76.46632
data\031.Medical_ship\P9087.bmp,031.Medical_ship,Support,69.35857
data\031.Medical_ship\P9127.bmp,031.Medical_ship,Support,76.61781
data\031.Medical_ship\P9153.bmp,031.Medical_ship,Support,68.08406
data\031.Medical_ship\P9179.bmp,031.Medical_ship,Support,58.284576
data\031.Medical_ship\P9236.bmp,031.Medical_ship,Support,64.04779
data\031.Medical_ship\P9246.bmp,031.Medical_ship,Support,68.56743
data\031.Medical_ship\P9253.bmp,031.Medical_ship,Support,74.29492
data\031.Medical_ship\P9296.bmp,031.Medical_ship,Support,70.24881
data\031.Medical_ship\P9321.bmp,031.Medical_ship,Support,60.344887
data\031.Medical_ship\P9341.bmp,031.Medical_ship,Support,70.149574
data\031.Medical_ship\P9397.bmp,031.Medical_ship,Support,57.53839
data\031.Medical_ship\P9404.bmp,031.Medical_ship,Support,88.53438
data\031.Medical_ship\P9411.bmp,031.Medical_ship,Support,71.569275
data\031.Medical_ship\P9459.bmp,031.Medical_ship,Support,74.4496
data\031.Medical_ship\P9470.bmp,031.Medical_ship,Support,80.55536
data\031.Medical_ship\P9512.bmp,031.Medical_ship,Support,59.784615
data\031.Medical_ship\P9516.bmp,031.Medical_ship,Support,61.47657
data\031.Medical_ship\P9523.bmp,031.Medical_ship,Support,62.16851
data\031.Medical_ship\P9601.bmp,031.Medical_ship,Support,73.642426
data\031.Medical_ship\P9624.bmp,031.Medical_ship,Support,78.9823
data\031.Medical_ship\P9642.bmp,031.Medical_ship,Support,66.64904
data\031.Medical_ship\P9671.bmp,031.Medical_ship,Support,66.54462
data\031.Medical_ship\P9677.bmp,031.Medical_ship,Support,70.230484
