true_label,pred_set,pred_set_names,set_size,cloud_coverage
17,"[0, 1, 2, 4, 5, 7, 9, 10, 11, 12, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",16,0.4861
9,"[0, 5, 9, 10, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",5,0.0605
11,[11],['Fishing boat'],1,0.308
10,"[0, 2, 4, 5, 9, 10, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",8,0.1813
12,[12],['Destroyer'],1,0.0491
4,"[0, 3, 5, 8, 9, 10, 12, 13, 17, 18, 19]","['Non-ship', 'Medical ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Frigate', 'Amphibious transport dock', 'Cruiser']",11,0.5607
7,"[7, 13, 14]","['Car carrier', 'Passenger ship', 'Liquefied gas ship']",3,0.0434
12,"[1, 3, 7, 9, 12, 16, 17, 18, 19, 21, 22]","['Aircraft carrier', 'Medical ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",11,0.5573
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0902
2,"[0, 2, 4, 5, 9, 10, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",7,0.3299
21,"[1, 3, 8, 9, 10, 12, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Medical ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.5888
12,"[12, 22]","['Destroyer', 'Command ship']",2,0.4549
9,"[4, 5, 8, 9, 11, 14]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Liquefied gas ship']",6,0.4214
0,"[0, 11]","['Non-ship', 'Fishing boat']",2,0.2517
15,"[0, 2, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser']",15,0.686
17,[17],['Frigate'],1,0.1634
0,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.0763
16,"[1, 5, 7, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",13,0.1267
16,"[1, 10, 12, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.58
0,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.0719
14,[14],['Liquefied gas ship'],1,0.4787
19,"[0, 1, 4, 5, 6, 7, 9, 10, 12, 16, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.457
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.4541
17,"[1, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.5578
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0922
12,[12],['Destroyer'],1,0.0467
14,[14],['Liquefied gas ship'],1,0.4272
2,"[0, 4, 9, 10, 11]","['Non-ship', 'Combat boat', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",5,0.099
17,[17],['Frigate'],1,0.0477
0,"[0, 5, 9, 11, 13]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",5,0.4749
17,"[0, 2, 5, 9, 12, 16, 17, 18, 21]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Amphibious assault ship']",9,0.394
9,[9],['Bulk carrier'],1,0.4871
21,[21],['Amphibious assault ship'],1,0.3924
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1122
18,"[1, 12, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.169
6,[6],['Container ship'],1,0.0714
2,[2],['Submarine'],1,0.329
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.4326
17,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.0966
6,"[6, 9, 18]","['Container ship', 'Bulk carrier', 'Amphibious transport dock']",3,0.2579
12,"[5, 9, 12, 17]","['Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Frigate']",4,0.1422
10,"[8, 10]","['Hovercraft', 'Oil tanker']",2,0.0512
17,[17],['Frigate'],1,0.0549
0,"[9, 11]","['Bulk carrier', 'Fishing boat']",2,0.0933
5,"[0, 4, 5, 9, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",5,0.1476
21,[21],['Amphibious assault ship'],1,0.0905
1,[1],['Aircraft carrier'],1,0.1603
19,"[9, 10, 12, 16, 17, 19, 20]","['Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",7,0.336
9,"[2, 5, 6, 9, 11, 12, 17, 21]","['Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Frigate', 'Amphibious assault ship']",8,0.401
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1474
10,[10],['Oil tanker'],1,0.028
0,[0],['Non-ship'],1,0.0357
3,[3],['Medical ship'],1,0.0765
1,"[1, 2, 4, 7, 9, 10, 12, 16, 19, 20, 21]","['Aircraft carrier', 'Submarine', 'Combat boat', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",11,0.4276
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.345
0,"[0, 4, 5]","['Non-ship', 'Combat boat', 'Auxiliary ship']",3,0.0336
20,"[12, 17, 20]","['Destroyer', 'Frigate', 'Tarawa-class amphibious assault ship']",3,0.1245
4,[4],['Combat boat'],1,0.0771
0,"[0, 4, 5, 8, 9, 10, 11, 13, 17]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Frigate']",9,0.6332
0,"[0, 5, 9, 13]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",4,0.1469
16,[20],['Tarawa-class amphibious assault ship'],1,0.0802
0,"[0, 2, 4, 5, 9, 11, 12, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Frigate']",8,0.6122
0,[0],['Non-ship'],1,0.2652
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0854
13,"[4, 5, 8, 9, 10, 11, 13]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",7,0.1099
10,"[0, 9, 10, 11, 12]","['Non-ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",5,0.1502
0,"[4, 5, 9, 10, 14]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Liquefied gas ship']",5,0.1078
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.1524
10,"[0, 5, 9, 10]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker']",4,0.2681
22,"[5, 12, 16, 17, 20, 21, 22]","['Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",7,0.0521
1,"[1, 12, 16, 17, 19, 21]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship']",6,0.067
9,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",18,0.6639
12,"[0, 2, 10, 12, 16, 19, 20]","['Non-ship', 'Submarine', 'Oil tanker', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship']",7,0.2935
19,"[2, 10, 12, 16, 17, 19, 20]","['Submarine', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",7,0.0159
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0427
6,"[1, 6, 7, 9, 10, 12, 18, 21]","['Aircraft carrier', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship']",8,0.5098
10,"[10, 14, 15]","['Oil tanker', 'Liquefied gas ship', 'Barge']",3,0.137
16,"[16, 20]","['Landing craft', 'Tarawa-class amphibious assault ship']",2,0.0429
14,[14],['Liquefied gas ship'],1,0.3707
2,"[2, 10]","['Submarine', 'Oil tanker']",2,0.0376
16,[16],['Landing craft'],1,0.0386
2,[2],['Submarine'],1,0.0525
0,"[0, 5]","['Non-ship', 'Auxiliary ship']",2,0.0885
8,"[0, 5, 8, 9, 11]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat']",5,0.4481
20,[20],['Tarawa-class amphibious assault ship'],1,0.0305
12,[12],['Destroyer'],1,0.2661
12,"[1, 2, 3, 5, 7, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.5752
20,"[1, 10, 20, 21]","['Aircraft carrier', 'Oil tanker', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",4,0.1753
0,"[0, 9]","['Non-ship', 'Bulk carrier']",2,0.2659
14,[14],['Liquefied gas ship'],1,0.1586
22,"[16, 18, 22]","['Landing craft', 'Amphibious transport dock', 'Command ship']",3,0.2198
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0861
1,[1],['Aircraft carrier'],1,0.0654
9,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.3152
0,[11],['Fishing boat'],1,0.397
12,"[2, 3, 7, 8, 9, 12, 16, 17, 19, 20, 21, 22]","['Submarine', 'Medical ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.1717
15,"[0, 5, 8, 9, 10, 11, 15]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",7,0.4038
12,[12],['Destroyer'],1,0.0691
0,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.0924
3,[3],['Medical ship'],1,0.0456
10,[10],['Oil tanker'],1,0.0324
2,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",17,0.5785
17,"[0, 2, 5, 9, 12, 17, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Frigate', 'Amphibious transport dock']",7,0.1599
9,"[0, 2, 5, 9, 11, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.0889
2,"[2, 12, 19]","['Submarine', 'Destroyer', 'Cruiser']",3,0.021
21,[21],['Amphibious assault ship'],1,0.4256
14,"[4, 5, 9, 11, 14, 15]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Liquefied gas ship', 'Barge']",6,0.4146
18,"[1, 2, 9, 10, 12, 16, 18, 21]","['Aircraft carrier', 'Submarine', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Amphibious assault ship']",8,0.6571
6,[6],['Container ship'],1,0.4352
9,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.0538
16,"[16, 18]","['Landing craft', 'Amphibious transport dock']",2,0.1228
18,"[2, 12, 16, 18]","['Submarine', 'Destroyer', 'Landing craft', 'Amphibious transport dock']",4,0.3376
11,"[0, 2, 4, 5, 9, 10, 11, 13, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Frigate']",9,0.5125
15,[15],['Barge'],1,0.0397
0,"[0, 5, 9]","['Non-ship', 'Auxiliary ship', 'Bulk carrier']",3,0.5933
0,"[0, 4, 5, 9]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier']",4,0.0279
15,[15],['Barge'],1,0.0893
19,"[10, 11, 12, 14, 16, 17, 19, 20]","['Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.105
9,"[1, 5, 9, 12, 18, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",7,0.0939
5,"[0, 2, 4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship']",13,0.3518
21,[21],['Amphibious assault ship'],1,0.113
22,"[1, 5, 9, 10, 12, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.5644
10,"[0, 2, 4, 5, 8, 9, 10, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",9,0.5584
10,"[0, 5, 9, 10, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",5,0.0678
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0673
0,"[0, 4, 5, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship']",5,0.1039
5,"[4, 5, 8, 11]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Fishing boat']",4,0.1185
16,"[1, 6, 7, 9, 10, 11, 12, 14, 16, 19, 20, 21, 22]","['Aircraft carrier', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",13,0.418
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0392
12,"[4, 5, 10, 17, 18, 19]","['Combat boat', 'Auxiliary ship', 'Oil tanker', 'Frigate', 'Amphibious transport dock', 'Cruiser']",6,0.0374
7,"[0, 5, 6, 7, 9, 10, 12, 18, 19, 21]","['Non-ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",10,0.2898
12,"[5, 9, 10, 12, 17, 18, 19]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",7,0.1268
9,"[4, 5, 9, 10, 11]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",5,0.0834
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.3193
21,[21],['Amphibious assault ship'],1,0.5494
21,[21],['Amphibious assault ship'],1,0.66
2,[2],['Submarine'],1,0.1165
18,"[1, 2, 7, 9, 10, 12, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.5324
12,"[12, 18, 22]","['Destroyer', 'Amphibious transport dock', 'Command ship']",3,0.4417
20,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 16, 17, 19, 20, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",14,0.5735
2,"[0, 2, 5, 9, 10, 12]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer']",6,0.4199
1,"[1, 10, 12, 18, 19, 21]","['Aircraft carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",6,0.1175
1,[1],['Aircraft carrier'],1,0.0413
16,[16],['Landing craft'],1,0.1253
10,"[0, 2, 5, 6, 9, 10, 11, 12, 13, 17, 21]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Amphibious assault ship']",11,0.6518
5,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.0738
17,"[0, 3, 9, 10, 12, 17, 18, 19, 20, 22]","['Non-ship', 'Medical ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.2308
4,[4],['Combat boat'],1,0.056
9,"[0, 5]","['Non-ship', 'Auxiliary ship']",2,0.0948
19,[19],['Cruiser'],1,0.1152
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.2858
20,"[12, 20]","['Destroyer', 'Tarawa-class amphibious assault ship']",2,0.1108
12,[12],['Destroyer'],1,0.0715
18,[18],['Amphibious transport dock'],1,0.0744
12,"[1, 12, 17, 21, 22]","['Aircraft carrier', 'Destroyer', 'Frigate', 'Amphibious assault ship', 'Command ship']",5,0.2565
17,"[12, 17, 18, 19]","['Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",4,0.0798
22,"[1, 2, 5, 6, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.0832
2,"[0, 2, 4, 5, 9, 11, 12, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",9,0.0414
5,"[0, 4, 5, 8, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",7,0.3436
14,[14],['Liquefied gas ship'],1,0.1327
12,[12],['Destroyer'],1,0.0969
8,[8],['Hovercraft'],1,0.1811
2,[2],['Submarine'],1,0.1121
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.015
7,"[2, 3, 5, 6, 7, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 22]","['Submarine', 'Medical ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",16,0.6317
22,"[12, 17, 20, 22]","['Destroyer', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.093
12,"[5, 13, 14, 18]","['Auxiliary ship', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock']",4,0.0708
0,"[0, 4, 9]","['Non-ship', 'Combat boat', 'Bulk carrier']",3,0.2538
12,"[1, 9, 10, 11, 12, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.6105
12,"[4, 5, 12, 17, 19, 20]","['Combat boat', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",6,0.0799
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0252
9,"[0, 9, 11, 12]","['Non-ship', 'Bulk carrier', 'Fishing boat', 'Destroyer']",4,0.3834
2,"[0, 2, 4, 5, 9, 10, 11, 12, 13, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser']",11,0.1444
16,"[1, 2, 3, 7, 9, 10, 12, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",13,0.4661
3,[3],['Medical ship'],1,0.1085
12,"[0, 1, 2, 3, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",18,0.6262
2,[4],['Combat boat'],1,0.0613
0,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 13, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate']",11,0.7127
9,[9],['Bulk carrier'],1,0.0827
0,"[0, 5, 8, 9, 11, 13]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.417
11,"[9, 11]","['Bulk carrier', 'Fishing boat']",2,0.1149
12,"[3, 5, 9, 10, 12, 17, 18, 19, 22]","['Medical ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",9,0.4764
19,"[2, 12, 16, 17, 19, 20]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",6,0.0554
5,"[0, 4, 9, 11]","['Non-ship', 'Combat boat', 'Bulk carrier', 'Fishing boat']",4,0.0979
12,[12],['Destroyer'],1,0.0972
5,"[0, 4, 5, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",6,0.0639
12,[12],['Destroyer'],1,0.061
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.3039
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0363
