img_path,fine_label,super_label,sharpness,blur_radius,sharpness_blurred
data\046.Whidbey island-class dock landing ship\7_6_83_12746.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.79361,0.0,82.79361
data\046.Whidbey island-class dock landing ship\7_6_92_10260.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.40104,0.3704864471050169,73.291855
data\046.Whidbey island-class dock landing ship\7_7_138_10118.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.947784,0.0,73.947784
data\046.Whidbey island-class dock landing ship\ship100br.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.38167,0.0,71.38167
data\046.Whidbey island-class dock landing ship\ship100co.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.16322,2.1916774169998443,38.51506
data\046.Whidbey island-class dock landing ship\ship100con.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.18077,0.0,74.18077
data\046.Whidbey island-class dock landing ship\ship100fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.80394,2.4177684088515727,34.112053
data\046.Whidbey island-class dock landing ship\ship100ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.16684,2.616626161053197,30.479345
data\046.Whidbey island-class dock landing ship\ship101br.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.46077,1.9835125897788979,41.347588
data\046.Whidbey island-class dock landing ship\ship101ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,64.55281,5.394620069250013,11.208147
data\046.Whidbey island-class dock landing ship\ship102br.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.4448,1.3692279885849987,62.54181
data\046.Whidbey island-class dock landing ship\ship102co.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.276825,1.0229763979705488,70.315384
data\046.Whidbey island-class dock landing ship\ship102con.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.474625,3.6502453683666296,20.54321
data\046.Whidbey island-class dock landing ship\ship102ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.95157,0.0,78.95157
data\046.Whidbey island-class dock landing ship\ship103co.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.075005,0.0,74.075005
data\046.Whidbey island-class dock landing ship\ship103con.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.97885,5.1707661293144955,14.158846
data\046.Whidbey island-class dock landing ship\ship103fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.19004,0.9616088573789217,68.355835
data\046.Whidbey island-class dock landing ship\ship103ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.03085,0.940286586505414,70.407135
data\046.Whidbey island-class dock landing ship\ship103ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.6999,0.0,74.6999
data\046.Whidbey island-class dock landing ship\ship104fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.3781,5.259608711330926,12.627115
data\046.Whidbey island-class dock landing ship\ship105br.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.23526,1.7831782093463102,54.52626
data\046.Whidbey island-class dock landing ship\ship105co.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.46528,0.0,77.46528
data\046.Whidbey island-class dock landing ship\ship106br.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.51027,0.7378135528235537,75.0683
data\046.Whidbey island-class dock landing ship\ship106co.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.00611,4.89892719089731,15.398834
data\046.Whidbey island-class dock landing ship\ship106con.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.27118,5.718142935660954,13.183319
data\046.Whidbey island-class dock landing ship\ship106fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.87454,2.7646308451075434,32.67285
data\046.Whidbey island-class dock landing ship\ship106ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,63.94079,0.0,63.94079
data\046.Whidbey island-class dock landing ship\ship106ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.85336,1.7785016096447583,55.013245
data\046.Whidbey island-class dock landing ship\ship107br.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.473495,0.0,72.473495
data\046.Whidbey island-class dock landing ship\ship107co.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.16222,0.0,74.16222
data\046.Whidbey island-class dock landing ship\ship108fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.25467,5.370261136465813,14.183646
data\046.Whidbey island-class dock landing ship\ship108ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,55.625053,5.005555285650395,13.70508
data\046.Whidbey island-class dock landing ship\ship108ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.445496,0.5687246485600899,68.711136
data\046.Whidbey island-class dock landing ship\ship109co.jpg,046.Whidbey island-class dock landing ship,Amphibious,81.97333,3.350675410996652,26.231686
data\046.Whidbey island-class dock landing ship\ship109fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.1644,5.4666218674109786,12.573038
data\046.Whidbey island-class dock landing ship\ship109ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,67.103325,0.7623928036102088,75.91094
data\046.Whidbey island-class dock landing ship\ship109ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.61271,0.0,79.61271
data\046.Whidbey island-class dock landing ship\ship10con.jpg,046.Whidbey island-class dock landing ship,Amphibious,81.75066,1.047649935289702,73.62726
data\046.Whidbey island-class dock landing ship\ship10fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.52753,1.9021709704884957,51.88841
data\046.Whidbey island-class dock landing ship\ship110br.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.33445,0.46013908413286786,78.96173
data\046.Whidbey island-class dock landing ship\ship111ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.72408,1.5314580215667264,56.38813
data\046.Whidbey island-class dock landing ship\ship112br.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.053474,1.6149373537139995,59.87126
data\046.Whidbey island-class dock landing ship\ship112co.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.82767,1.9357392736957175,52.166016
data\046.Whidbey island-class dock landing ship\ship113br.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.444435,5.190778739018672,13.826171
data\046.Whidbey island-class dock landing ship\ship113con.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.52269,0.0,70.52269
data\046.Whidbey island-class dock landing ship\ship113fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,81.5788,0.0,81.5788
data\046.Whidbey island-class dock landing ship\ship114ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.29797,0.0,68.29797
data\046.Whidbey island-class dock landing ship\ship115br.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.77664,0.2959268130948034,78.015
data\046.Whidbey island-class dock landing ship\ship115con.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.344574,0.0,79.344574
data\046.Whidbey island-class dock landing ship\ship115fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.622375,0.337430456858435,77.72388
data\046.Whidbey island-class dock landing ship\ship115ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.07913,1.2566432909159002,67.3423
data\046.Whidbey island-class dock landing ship\ship115ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.35578,1.8568305048978417,50.72785
data\046.Whidbey island-class dock landing ship\ship116br.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.71672,0.0,69.71672
data\046.Whidbey island-class dock landing ship\ship116co.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.98567,5.619752195672552,11.841806
data\046.Whidbey island-class dock landing ship\ship116con.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.86112,0.0,80.86112
data\046.Whidbey island-class dock landing ship\ship116fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.84817,2.7295942597210043,32.836796
data\046.Whidbey island-class dock landing ship\ship116ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.084236,0.26039814575254816,81.35214
data\046.Whidbey island-class dock landing ship\ship116ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.706314,5.29979430490487,11.26898
data\046.Whidbey island-class dock landing ship\ship117co.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.83902,3.817654503114208,21.443052
data\046.Whidbey island-class dock landing ship\ship117fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.05333,1.7701272630180405,56.170555
data\046.Whidbey island-class dock landing ship\ship118br.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.63188,0.0,76.63188
data\046.Whidbey island-class dock landing ship\ship118ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.78682,2.3814236102157986,39.47621
data\046.Whidbey island-class dock landing ship\ship119br.jpg,046.Whidbey island-class dock landing ship,Amphibious,57.75535,1.562278708023324,51.82396
data\046.Whidbey island-class dock landing ship\ship119co.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.226425,1.2045960592310572,59.4408
data\046.Whidbey island-class dock landing ship\ship119con.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.7242,0.11306985214128762,70.76575
data\046.Whidbey island-class dock landing ship\ship119fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.159996,0.0,71.159996
data\046.Whidbey island-class dock landing ship\ship119ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,63.22856,3.526222907918245,26.360352
data\046.Whidbey island-class dock landing ship\ship119ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.35884,3.2960742282088282,22.20942
data\046.Whidbey island-class dock landing ship\ship120br.jpg,046.Whidbey island-class dock landing ship,Amphibious,48.585648,5.6257988090480495,13.958366
data\046.Whidbey island-class dock landing ship\ship120co.jpg,046.Whidbey island-class dock landing ship,Amphibious,49.31109,0.0,49.31109
data\046.Whidbey island-class dock landing ship\ship120con.jpg,046.Whidbey island-class dock landing ship,Amphibious,53.55349,1.2379247280498407,42.32559
data\046.Whidbey island-class dock landing ship\ship121br.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.90442,3.297390497193671,23.2471
data\046.Whidbey island-class dock landing ship\ship121fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.78897,0.0,79.78897
data\046.Whidbey island-class dock landing ship\ship121ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,63.779327,2.8660294688533803,37.823483
data\046.Whidbey island-class dock landing ship\ship122br.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.00651,0.0,84.00651
data\046.Whidbey island-class dock landing ship\ship122co.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.54851,3.5551770476345146,23.992327
data\046.Whidbey island-class dock landing ship\ship122con.jpg,046.Whidbey island-class dock landing ship,Amphibious,85.35553,3.6112541596133054,24.41069
data\046.Whidbey island-class dock landing ship\ship122fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,84.442726,3.8820473477875725,20.75121
data\046.Whidbey island-class dock landing ship\ship122ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,87.87428,1.1592455118826819,78.98003
data\046.Whidbey island-class dock landing ship\ship122ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.4059,0.12838986046115441,82.48947
data\046.Whidbey island-class dock landing ship\ship123br.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.8956,0.0,69.8956
data\046.Whidbey island-class dock landing ship\ship123co.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.6853,0.0,73.6853
data\046.Whidbey island-class dock landing ship\ship123con.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.127975,0.0,75.127975
data\046.Whidbey island-class dock landing ship\ship123fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.72504,0.0,73.72504
data\046.Whidbey island-class dock landing ship\ship123ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,57.1774,0.0,57.1774
data\046.Whidbey island-class dock landing ship\ship123ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.8227,0.0,69.8227
data\046.Whidbey island-class dock landing ship\ship124br.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.07441,0.4854493235036377,76.11386
data\046.Whidbey island-class dock landing ship\ship124co.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.34557,0.2447872604617507,78.56814
data\046.Whidbey island-class dock landing ship\ship124con.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.76873,3.6144769183129624,20.385302
data\046.Whidbey island-class dock landing ship\ship124fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.286285,0.42297179222614245,78.16565
data\046.Whidbey island-class dock landing ship\ship124ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,56.365524,2.8771740225548528,34.647633
data\046.Whidbey island-class dock landing ship\ship124ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.505585,0.023168918672066496,73.505585
data\046.Whidbey island-class dock landing ship\ship125con.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.349396,0.584950834974789,73.718445
data\046.Whidbey island-class dock landing ship\ship125fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.04185,0.05701113712935579,73.04185
data\046.Whidbey island-class dock landing ship\ship125ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.76899,1.0272102854072218,69.604324
data\046.Whidbey island-class dock landing ship\ship125ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.99974,2.9118136227757336,25.56801
data\046.Whidbey island-class dock landing ship\ship126co.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.83865,4.679970692091155,13.650753
data\046.Whidbey island-class dock landing ship\ship126con.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.96382,0.0,75.96382
data\046.Whidbey island-class dock landing ship\ship126fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.65309,0.06171892497456599,75.65309
data\046.Whidbey island-class dock landing ship\ship127br.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.067635,4.968967298239583,12.915624
data\046.Whidbey island-class dock landing ship\ship127co.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.9836,3.1578564926232646,23.992514
data\046.Whidbey island-class dock landing ship\ship127ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.10301,1.0156809508220004,61.75037
data\046.Whidbey island-class dock landing ship\ship128co.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.37412,0.43958924151958945,75.5499
data\046.Whidbey island-class dock landing ship\ship128fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.27563,0.18141981379332228,75.54359
data\046.Whidbey island-class dock landing ship\ship129br.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.702286,0.0,68.702286
data\046.Whidbey island-class dock landing ship\ship129co.jpg,046.Whidbey island-class dock landing ship,Amphibious,85.46374,0.0,85.46374
data\046.Whidbey island-class dock landing ship\ship129ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,81.49704,0.2858833637657694,82.38466
data\046.Whidbey island-class dock landing ship\ship12co.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.2455,0.8254200585804432,76.61175
data\046.Whidbey island-class dock landing ship\ship12fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.44923,1.400481309037406,62.078026
data\046.Whidbey island-class dock landing ship\ship12ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.27888,0.0,78.27888
data\046.Whidbey island-class dock landing ship\ship130co.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.69159,0.0,68.69159
data\046.Whidbey island-class dock landing ship\ship130con.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.62419,0.7230235721043798,71.85887
data\046.Whidbey island-class dock landing ship\ship130fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.4296,1.246178223004978,61.695084
data\046.Whidbey island-class dock landing ship\ship130ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.28233,0.0,74.28233
data\046.Whidbey island-class dock landing ship\ship130ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.58371,0.0,71.58371
data\046.Whidbey island-class dock landing ship\ship131br.jpg,046.Whidbey island-class dock landing ship,Amphibious,80.01062,0.5905455832012949,78.8602
data\046.Whidbey island-class dock landing ship\ship131co.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.698395,3.2078378568639554,25.461544
data\046.Whidbey island-class dock landing ship\ship131con.jpg,046.Whidbey island-class dock landing ship,Amphibious,81.1925,0.10187465092321157,81.1925
data\046.Whidbey island-class dock landing ship\ship131fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.920944,0.5676941546407301,78.83863
data\046.Whidbey island-class dock landing ship\ship132br.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.970566,4.48847963845567,15.868638
data\046.Whidbey island-class dock landing ship\ship132co.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.042404,3.8843542811886023,20.07544
data\046.Whidbey island-class dock landing ship\ship132con.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.732635,5.475585403830101,11.850878
data\046.Whidbey island-class dock landing ship\ship132ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.22346,0.0,71.22346
data\046.Whidbey island-class dock landing ship\ship133br.jpg,046.Whidbey island-class dock landing ship,Amphibious,64.77836,1.8477359236332112,45.44777
data\046.Whidbey island-class dock landing ship\ship133con.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.86864,0.4339985183307751,66.33301
data\046.Whidbey island-class dock landing ship\ship134br.jpg,046.Whidbey island-class dock landing ship,Amphibious,87.60866,0.0,87.60866
data\046.Whidbey island-class dock landing ship\ship134ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,85.88243,0.0,85.88243
data\046.Whidbey island-class dock landing ship\ship135co.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.15193,3.137914987511393,23.153599
data\046.Whidbey island-class dock landing ship\ship136br.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.080505,0.0,76.080505
data\046.Whidbey island-class dock landing ship\ship137br.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.624825,5.546852090988707,11.1798315
data\046.Whidbey island-class dock landing ship\ship138ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.14532,0.20744912748482625,72.578384
data\046.Whidbey island-class dock landing ship\ship13fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,66.47208,0.6752717857518333,66.87116
data\046.Whidbey island-class dock landing ship\ship13ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,66.35801,3.201798483112568,20.381786
data\046.Whidbey island-class dock landing ship\ship140br.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.49615,0.0,70.49615
data\046.Whidbey island-class dock landing ship\ship141br.jpg,046.Whidbey island-class dock landing ship,Amphibious,61.628616,0.0,61.628616
data\046.Whidbey island-class dock landing ship\ship142br.jpg,046.Whidbey island-class dock landing ship,Amphibious,66.1804,0.7229290266124935,66.24112
data\046.Whidbey island-class dock landing ship\ship142ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.8669,0.0,68.8669
data\046.Whidbey island-class dock landing ship\ship143br.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.99832,0.0,83.99832
data\046.Whidbey island-class dock landing ship\ship144br.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.58455,2.8663379564804154,30.072195
data\046.Whidbey island-class dock landing ship\ship144ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.872284,4.879127518743671,13.059812
data\046.Whidbey island-class dock landing ship\ship146br.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.879196,5.473330895856807,12.136887
data\046.Whidbey island-class dock landing ship\ship146co.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.18363,2.0502794583407398,44.041107
data\046.Whidbey island-class dock landing ship\ship146con.jpg,046.Whidbey island-class dock landing ship,Amphibious,77.39748,0.0,77.39748
data\046.Whidbey island-class dock landing ship\ship146fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.1123,0.0,72.1123
data\046.Whidbey island-class dock landing ship\ship146ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,62.324577,3.350611615652446,22.037613
data\046.Whidbey island-class dock landing ship\ship147br.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.314514,4.41194106589723,14.717119
data\046.Whidbey island-class dock landing ship\ship147ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.266495,1.164867380349905,61.96595
data\046.Whidbey island-class dock landing ship\ship148br.jpg,046.Whidbey island-class dock landing ship,Amphibious,66.4067,0.0,66.4067
data\046.Whidbey island-class dock landing ship\ship148co.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.883255,1.173415010446484,62.365715
data\046.Whidbey island-class dock landing ship\ship148con.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.15941,1.2878411539533747,60.257164
data\046.Whidbey island-class dock landing ship\ship148fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.419914,0.7797307543607421,71.06592
data\046.Whidbey island-class dock landing ship\ship148ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,57.278015,1.7442789271640091,45.161522
data\046.Whidbey island-class dock landing ship\ship148ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.204056,0.0,73.204056
data\046.Whidbey island-class dock landing ship\ship149br.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.697136,3.8547114243346066,18.713593
data\046.Whidbey island-class dock landing ship\ship149co.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.610275,1.7580602977001556,47.35138
data\046.Whidbey island-class dock landing ship\ship149con.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.376205,5.707465221806908,10.403949
data\046.Whidbey island-class dock landing ship\ship149fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.41116,0.1655700432332612,73.40199
data\046.Whidbey island-class dock landing ship\ship149ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.1122,0.9049394389814782,65.8139
data\046.Whidbey island-class dock landing ship\ship14br.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.539566,2.1014116214808842,40.81663
data\046.Whidbey island-class dock landing ship\ship150ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.33495,0.51941356974469,74.58681
data\046.Whidbey island-class dock landing ship\ship151co.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.43818,0.1448702925558516,74.47478
data\046.Whidbey island-class dock landing ship\ship152co.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.47748,3.6984315866460835,19.676508
data\046.Whidbey island-class dock landing ship\ship152con.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.01836,2.3960408065059724,35.119858
data\046.Whidbey island-class dock landing ship\ship152fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,64.737595,0.0,64.737595
data\046.Whidbey island-class dock landing ship\ship152ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.91304,1.7203145155934487,40.78965
data\046.Whidbey island-class dock landing ship\ship153fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.04341,0.7999929168743036,78.74794
data\046.Whidbey island-class dock landing ship\ship155co.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.21317,0.0,82.21317
data\046.Whidbey island-class dock landing ship\ship156co.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.164024,1.9039577100857765,42.305832
data\046.Whidbey island-class dock landing ship\ship156con.jpg,046.Whidbey island-class dock landing ship,Amphibious,63.174385,0.09345517658225777,63.174385
data\046.Whidbey island-class dock landing ship\ship157ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.95625,0.0,73.95625
data\046.Whidbey island-class dock landing ship\ship158fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.79743,0.0,75.79743
data\046.Whidbey island-class dock landing ship\ship158ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.82348,1.2796623759561983,58.688347
data\046.Whidbey island-class dock landing ship\ship159co.jpg,046.Whidbey island-class dock landing ship,Amphibious,79.553955,3.6315344947427235,21.547266
data\046.Whidbey island-class dock landing ship\ship159ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.06319,1.579485243410675,54.51172
data\046.Whidbey island-class dock landing ship\ship159ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.206985,0.0,74.206985
data\046.Whidbey island-class dock landing ship\ship15con.jpg,046.Whidbey island-class dock landing ship,Amphibious,85.859024,0.0,85.859024
data\046.Whidbey island-class dock landing ship\ship160br.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.26055,0.5683030282148491,75.54165
data\046.Whidbey island-class dock landing ship\ship160ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.39594,1.2411092697961281,62.723595
data\046.Whidbey island-class dock landing ship\ship161co.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.562874,1.4000230807939429,58.449867
data\046.Whidbey island-class dock landing ship\ship161ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,75.792694,0.0,75.792694
data\046.Whidbey island-class dock landing ship\ship162co.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.91786,0.6148814434826377,71.67474
data\046.Whidbey island-class dock landing ship\ship163br.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.054245,0.0,74.054245
data\046.Whidbey island-class dock landing ship\ship164br.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.24513,5.917030708874911,12.265345
data\046.Whidbey island-class dock landing ship\ship164ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.07797,0.0,72.07797
data\046.Whidbey island-class dock landing ship\ship165ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,71.91687,0.29168947675039236,73.10981
data\046.Whidbey island-class dock landing ship\ship166br.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.172226,5.503086744552528,13.693472
data\046.Whidbey island-class dock landing ship\ship167br.jpg,046.Whidbey island-class dock landing ship,Amphibious,57.742332,0.0,57.742332
data\046.Whidbey island-class dock landing ship\ship168br.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.117676,0.4863251660899206,69.921005
data\046.Whidbey island-class dock landing ship\ship16ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,69.25719,1.286335232531034,56.10262
data\046.Whidbey island-class dock landing ship\ship17br.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.38736,0.0,70.38736
data\046.Whidbey island-class dock landing ship\ship18br.jpg,046.Whidbey island-class dock landing ship,Amphibious,72.233734,4.288947952549889,16.066395
data\046.Whidbey island-class dock landing ship\ship19co.jpg,046.Whidbey island-class dock landing ship,Amphibious,73.99246,0.3317897207216074,76.43237
data\046.Whidbey island-class dock landing ship\ship19fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,74.2571,0.0,74.2571
data\046.Whidbey island-class dock landing ship\ship1br.jpg,046.Whidbey island-class dock landing ship,Amphibious,78.70754,3.4192134252029995,23.57278
data\046.Whidbey island-class dock landing ship\ship1fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,83.20022,0.0,83.20022
data\046.Whidbey island-class dock landing ship\ship20fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.66252,0.0,76.66252
data\046.Whidbey island-class dock landing ship\ship20ra.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.67097,1.9909881197324657,47.37244
data\046.Whidbey island-class dock landing ship\ship21ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,70.07353,0.0,70.07353
data\046.Whidbey island-class dock landing ship\ship22br.jpg,046.Whidbey island-class dock landing ship,Amphibious,68.54507,2.2872239433550634,40.792763
data\046.Whidbey island-class dock landing ship\ship22ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,82.66156,0.014972791499247462,82.66156
data\046.Whidbey island-class dock landing ship\ship23ro.jpg,046.Whidbey island-class dock landing ship,Amphibious,76.59454,1.0905330260342772,65.97903
data\046.Whidbey island-class dock landing ship\ship24con.jpg,046.Whidbey island-class dock landing ship,Amphibious,64.57534,0.6470396670270651,64.06695
data\046.Whidbey island-class dock landing ship\ship24fl.jpg,046.Whidbey island-class dock landing ship,Amphibious,65.017876,0.23640318044491604,68.7498
